unique_id,ds,Naive,SeasonalNaive
hotel_7,2023-06-11,0.8094462540716613,0.7785016286644951
hotel_7,2023-06-12,0.8094462540716613,0.6237785016286646
hotel_7,2023-06-13,0.8094462540716613,0.6270358306188925
hotel_7,2023-06-14,0.8094462540716613,0.6449511400651465
hotel_7,2023-06-15,0.8094462540716613,0.7980456026058632
hotel_7,2023-06-16,0.8094462540716613,0.8094462540716613
hotel_7,2023-06-17,0.8094462540716613,0.750814332247557
hotel_7,2023-06-18,0.8094462540716613,0.7785016286644951
hotel_7,2023-06-19,0.8094462540716613,0.6237785016286646
hotel_7,2023-06-20,0.8094462540716613,0.6270358306188925
hotel_7,2023-06-21,0.8094462540716613,0.6449511400651465
hotel_7,2023-06-22,0.8094462540716613,0.7980456026058632
hotel_7,2023-06-23,0.8094462540716613,0.8094462540716613
hotel_7,2023-06-24,0.8094462540716613,0.750814332247557
hotel_7,2023-06-25,0.8094462540716613,0.7785016286644951
hotel_7,2023-06-26,0.8094462540716613,0.6237785016286646
hotel_7,2023-06-27,0.8094462540716613,0.6270358306188925
hotel_7,2023-06-28,0.8094462540716613,0.6449511400651465
hotel_7,2023-06-29,0.8094462540716613,0.7980456026058632
hotel_7,2023-06-30,0.8094462540716613,0.8094462540716613
hotel_70,2023-06-03,0.5657894736842105,0.41228070175438597
hotel_70,2023-06-04,0.5657894736842105,0.4298245614035088
hotel_70,2023-06-05,0.5657894736842105,0.2543859649122807
hotel_70,2023-06-06,0.5657894736842105,0.35964912280701755
hotel_70,2023-06-07,0.5657894736842105,0.4868421052631579
hotel_70,2023-06-08,0.5657894736842105,0.5964912280701754
hotel_70,2023-06-09,0.5657894736842105,0.5657894736842105
hotel_70,2023-06-10,0.5657894736842105,0.41228070175438597
hotel_70,2023-06-11,0.5657894736842105,0.4298245614035088
hotel_70,2023-06-12,0.5657894736842105,0.2543859649122807
hotel_70,2023-06-13,0.5657894736842105,0.35964912280701755
hotel_70,2023-06-14,0.5657894736842105,0.4868421052631579
hotel_70,2023-06-15,0.5657894736842105,0.5964912280701754
hotel_70,2023-06-16,0.5657894736842105,0.5657894736842105
hotel_70,2023-06-17,0.5657894736842105,0.41228070175438597
hotel_70,2023-06-18,0.5657894736842105,0.4298245614035088
hotel_70,2023-06-19,0.5657894736842105,0.2543859649122807
hotel_70,2023-06-20,0.5657894736842105,0.35964912280701755
hotel_70,2023-06-21,0.5657894736842105,0.4868421052631579
hotel_70,2023-06-22,0.5657894736842105,0.5964912280701754
hotel_70,2023-06-23,0.5657894736842105,0.5657894736842105
